"FunDMH6301"	"FunDMH6302"	"FunDMH6303"	"FunDMH6304"	"FunDMH6305"	"FunDMH6306"	"FunDMH6307"	"FunDMH6308"	"FunDMH6309"	"FunDMH6310"	"FunDMH6311"	"FunDMH6312"	"FunDMH6313"	"FunDMH6314"	"FunDMH6315"	"FunWMH6301"	"FunWMH6302"	"FunWMH6303"	"FunWMH6304"	"FunWMH6305"	"FunWMH6306"	"FunWMH6307"	"FunWMH6308"	"FunWMH6309"	"FunWMH6310"	"FunWMH6311"	"FunWMH6312"	"FunWMH6313"	"FunWMH6314"	"FunWMH6315"	"FunDWYJ01"	"FunDWYJ02"	"FunDWYJ03"	"FunDWYJ04"	"FunDWYJ05"	"FunDWYJ06"	"FunDWYJ07"	"FunDWYJ08"	"FunDWYJ09"	"FunDWYJ10"	"FunDWYJ11"	"FunDWYJ12"	"FunDWYJ13"	"FunDWYJ14"	"FunDWYJ15"	"FunWWYJ01"	"FunWWYJ02"	"FunWWYJ03"	"FunWWYJ04"	"FunWWYJ05"	"FunWWYJ06"	"FunWWYJ07"	"FunWWYJ08"	"FunWWYJ09"	"FunWWYJ10"	"FunWWYJ11"	"FunWWYJ12"	"FunWWYJ13"	"FunWWYJ14"	"FunWWYJ15"	"Fun2DWYJ01"	"Fun2DWYJ02"	"Fun2DWYJ03"	"Fun2DWYJ04"	"Fun2DWYJ05"	"Fun2DWYJ06"	"Fun2DWYJ07"	"Fun2DWYJ08"	"Fun2DWYJ09"	"Fun2DWYJ10"	"Fun2DWYJ11"	"Fun2DWYJ12"	"Fun2DWYJ13"	"Fun2DWYJ14"	"Fun2DWYJ15"	"Fun2WWYJ01"	"Fun2WWYJ02"	"Fun2WWYJ03"	"Fun2WWYJ04"	"Fun2WWYJ05"	"Fun2WWYJ06"	"Fun2WWYJ07"	"Fun2WWYJ08"	"Fun2WWYJ09"	"Fun2WWYJ10"	"Fun2WWYJ11"	"Fun2WWYJ12"	"Fun2WWYJ13"	"Fun2WWYJ14"	"Fun2WWYJ15"	"Fun2DMH6301"	"Fun2DMH6302"	"Fun2DMH6303"	"Fun2DMH6304"	"Fun2DMH6305"	"Fun2DMH6306"	"Fun2DMH6307"	"Fun2DMH6308"	"Fun2DMH6309"	"Fun2DMH6310"	"Fun2DMH6311"	"Fun2DMH6312"	"Fun2WMH6301"	"Fun2WMH6302"	"Fun2WMH6303"	"Fun2WMH6304"	"Fun2WMH6305"	"Fun2WMH6306"	"Fun2WMH6307"	"Fun2WMH6308"	"Fun2WMH6309"	"Fun2WMH6310"	"Fun2WMH6311"	"Fun2WMH6312"
"OTU_738"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000321942865256961	0	0	0	0	0	0.0000300780369615858	0	0	0	0	0	0	0.0000343200445439034	0	0	0	0	0.0000256816361632398	0	0	0	0	0	0	0.0000266277255805368	0	0	0	0	0.000119019432639846	0	0	0.0000253039905119067	0	0	0	0	0.000172227381844966	0	0.0000617113531638745	0	0	0	0	0	0	0	0	0	0.0000198103625835459	0	0
"OTU_3547"	0	0	0	0	0.0000500373297442757	0.0000404266054567447	0	0	0	0	0	0	0	0	0	0.0000707348728207445	0	0	0	0	0	0.0000263885468640009	0	0	0	0	0	0	0	0	0	0	0.0000751117684203168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000321942865256961	0	0	0.0000429348761068553	0	0	0	0	0	0	0	0	0	0.0000343200445439034	0.0000319227310576325	0	0	0	0	0	0.0000442633313327707	0.0000257254285557725	0	0	0	0	0	0	0	0	0	0	0.0000378689819354247	0	0	0.0000350203879314869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_5271"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000426710679134393	0	0	0	0	0	0.0000561855840811695	0	0	0	0	0	0	0	0.0000321942865256961	0	0	0.0000858697522137106	0	0.0000757622705223728	0	0	0	0.0000422956190020586	0.0000210709113874792	0	0	0	0	0	0	0.0000405014358770931	0	0	0	0	0	0	0	0	0.0000312536829565383	0.0000279884863767611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000423460702314177	0.0000487907992566648
"OTU_3889"	0	0.0000713910064328665	0	0	0	0.0000404266054567447	0	0	0	0	0.0000195822998754239	0	0	0	0	0	0	0.0000380243666705215	0	0	0	0	0.0000266504290349522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000780100427008571	0	0	0.0000335927169025047	0	0	0	0	0	0	0.0000280927920405847	0	0	0	0.0000291979344301909	0.0000198147699870478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000299875184608144	0	0	0	0	0.0000405014358770931	0	0	0	0	0	0.0000203151425924787	0	0	0	0	0	0	0	0	0	0	0.0000283750046707877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000423460702314177	0
"OTU_3715"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000365119689798446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000844593187414841	0	0	0.0000780100427008571	0	0.000204825326566194	0	0	0	0	0	0	0	0.0000280927920405847	0	0	0.0000680969004029451	0	0	0	0	0	0	0	0	0.0000462238902858777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2977"	0	0.000142782012865733	0	0	0	0	0.0000565430399654491	0	0	0	0	0	0	0	0.0000955887371631021	0	0	0	0.0000288665425755485	0	0	0.0000263885468640009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000242287933899868	0	0	0.0000367413500212711	0	0	0.0000378811352611864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000477997876555274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000487907992566648
"OTU_2590"	0	0	0	0	0	0	0	0	0	0.000151245519534724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000585215218760556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000243781711109745	0.000021743054745653	0	0	0	0	0	0	0	0	0	0	0.0000700407758629738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_4039"	0	0	0	0	0	0	0	0	0	0	0	0	0.0000717623656475318	0	0	0	0	0	0	0.0000366987936478094	0	0	0	0	0	0	0	0	0	0.0000507560714726342	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156020085401714	0	0	0	0	0	0	0	0	0	0	0.000105511257435686	0	0.0000340484502014725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000477997876555274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000423460702314177	0
"OTU_4095"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000429348761068553	0	0.0000757622705223728	0	0	0	0.0000211478095010293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000532554511610736	0	0	0	0.0000955995753110548	0	0.0000352943473254233	0	0	0.0000851250140123631	0	0.0000740711135817986	0	0	0	0.0000617113531638745	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2101"	0	0	0	0	0	0	0	0	0	0	0	0.0000302088392221415	0	0	0	0	0	0	0.0000288665425755485	0.0000366987936478094	0	0	0.0000266504290349522	0	0	0.0000251748012775333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000341537018552076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000211478095010293	0.0000210709113874792	0	0	0.0000343200445439034	0.0000319227310576325	0	0	0	0	0.0000265264352083491	0	0	0	0	0	0.0000266277255805368	0.0000312536829565383	0.0000559769727535222	0	0	0	0	0	0	0	0	0.0000370355567908993	0	0	0.0000275501093248369	0	0	0	0	0	0.0000297667390161613	0	0	0	0	0.0000198103625835459	0	0
"OTU_2899"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000924477805717555	0	0	0	0.0000282439967800103	0	0	0.0000506885654314228	0	0	0	0.0000273638612563124	0	0	0	0	0.0000442633313327707	0	0	0	0	0	0.0000312536829565383	0.0000559769727535222	0.0000230954802110903	0	0	0	0	0.0000253039905119067	0	0	0	0	0	0	0.0000617113531638745	0	0	0.0000618080732870824	0	0	0	0	0	0	0	0.0000423460702314177	0
"OTU_3351"	0	0	0	0	0	0	0	0	0.0000739313388359522	0	0	0	0	0	0	0	0.0000315755869211148	0	0.0000288665425755485	0	0	0	0.0000266504290349522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000934752179573521	0	0	0	0	0	0	0	0	0	0	0.0000326858348548312	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000378811352611864	0	0	0	0	0	0	0	0	0	0	0	0	0.0000256816361632398	0	0	0	0.0000185256578066861	0	0.000021743054745653	0	0	0	0	0.0000477997876555274	0	0	0	0	0	0.000105061163794461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_5584"	0	0	0	0	0	0	0	0	0	0.0000378113798836809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000330371328142766	0	0	0	0	0	0.000220343407845248	0	0	0	0	0	0	0	0	0.000225212586840065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000266277255805368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2248"	0	0.0000713910064328665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115466170302194	0	0	0	0.0000266504290349522	0.0000365119689798446	0	0	0.0000287245119572634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000929023139662289	0	0	0.0000292607609380278	0	0	0	0	0	0	0	0.0000561855840811695	0	0	0	0.0000583958688603817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000265264352083491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_4621"	0	0	0	0	0	0.0000404266054567447	0	0	0.0000739313388359522	0.000151245519534724	0	0	0	0.0000794277355026636	0	0	0	0	0	0	0.0000282782309076254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000750708622800216	0	0.0000934752179573521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_5452"	0	0.0000713910064328665	0	0	0	0	0.000113086079930898	0	0	0	0.0000195822998754239	0	0	0	0	0	0	0	0	0.0000366987936478094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000625164762974775	0	0	0	0.0000262136486402006	0	0	0	0.0000326858348548312	0	0.000052755628717843	0.0000368286830207048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000203151425924787	0	0	0	0	0	0	0.0000396731442132821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000297667390161613	0	0	0	0	0	0	0
"OTU_5673"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025984037860032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000326858348548312	0	0	0	0	0	0	0	0.0000242287933899868	0	0	0.0000367413500212711	0	0	0.0000378811352611864	0	0	0.0000282439967800103	0	0.0000210709113874792	0	0	0	0	0	0	0	0	0.0000265264352083491	0	0.0000257254285557725	0	0.0000203151425924787	0	0	0	0.0000279884863767611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2758"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000429348761068553	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000405014358770931	0	0	0	0	0	0.0000203151425924787	0	0	0.0000312536829565383	0	0	0.0000477997876555274	0.0000396731442132821	0	0	0	0	0	0	0	0	0	0.0000617113531638745	0.0000304421001132045	0	0.0000206026910956941	0	0	0	0.000136917210814821	0	0	0.0000198103625835459	0	0.0000487907992566648
"OTU_1911"	0.0000499901884795427	0	0	0	0	0	0	0	0.0000739313388359522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000253780357363171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000198147699870478	0.0000197477467234582	0.0000242287933899868	0	0	0	0	0	0	0	0.0000260050055786998	0	0	0	0	0	0	0	0.0000273638612563124	0.0000228774338147493	0	0	0	0	0	0	0.0000203151425924787	0.000021743054745653	0	0	0.0000279884863767611	0.0000230954802110903	0	0	0	0	0	0	0	0	0.00013392385337216	0	0	0	0	0	0	0	0	0	0	0.0000240983940874064	0	0	0	0
"OTU_6874"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000366987936478094	0	0	0	0	0	0	0	0	0	0	0	0.0000409379422393639	0	0	0	0.000126349621953378	0	0.0000658020467503522	0.0000672883942798991	0	0	0	0	0.0000780100427008571	0.0000625164762974775	0	0.0000335927169025047	0	0	0	0	0	0	0	0	0	0	0.0000291979344301909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2542"	0	0	0	0	0	0	0	0	0	0	0	0.0000302088392221415	0	0	0	0	0	0.0000380243666705215	0	0	0	0	0	0	0	0	0	0.0000470433184785079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000585215218760556	0	0	0	0	0	0	0	0	0	0.0000368286830207048	0	0	0.0000198147699870478	0	0	0	0.0000416807697149081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000312536829565383	0	0	0	0.0000793462884265643	0	0	0	0.0000283750046707877	0	0	0	0	0	0	0.0000304421001132045	0.0000349172435515926	0	0	0	0	0	0.0000240983940874064	0	0.0000396207251670918	0	0
"OTU_5148"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000416807697149081	0	0.0000429348761068553	0	0.0000378811352611864	0	0	0	0	0	0	0.0000599750369216288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143399362966582	0	0	0.0000378689819354247	0	0	0.0000350203879314869	0	0	0.0000861136909224828	0.0000551002186496738	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_4172"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000760487333410431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000524272972804011	0	0	0	0.0000980575045644935	0.0000280927920405847	0	0.0000736573660414097	0.000102145350604418	0.0000291979344301909	0.0000594443099611433	0.0000197477467234582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_4948"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000300780369615858	0	0.0000282439967800103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000705886946508466	0	0	0	0	0	0.00026784770674432	0	0.0000275501093248369	0	0	0	0.0000206026910956941	0.0000254227671978872	0	0	0.0000684586054074107	0	0	0	0	0
"OTU_604"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000242287933899868	0	0.000166723078859632	0.0000367413500212711	0	0	0.0000757622705223728	0	0	0	0	0	0	0.0000899625553824433	0.0000343200445439034	0.0000319227310576325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000283750046707877	0	0	0	0	0	0	0	0	0	0	0.0000297667390161613	0.0000206950406269169	0	0	0	0	0	0
"OTU_2169"	0	0	0	0	0.0000500373297442757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000253780357363171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000352943473254233	0	0.0000506079810238134	0	0.0000350203879314869	0	0	0.0000861136909224828	0.0000275501093248369	0	0	0.0000349172435515926	0.0000206026910956941	0	0	0	0	0.0000722951822622192	0.0000407379413662091	0.0000594310877506376	0	0
"OTU_3390"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000353674364103723	0.000189453521526689	0.0000760487333410431	0	0	0	0	0	0	0	0	0	0	0.0000470280982872935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000052755628717843	0	0.0000680969004029451	0.0000291979344301909	0.0000396295399740955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2895"	0.0000499901884795427	0.0000713910064328665	0	0	0	0.0000808532109134895	0	0.0000325925069921027	0	0	0	0	0	0	0.0000955887371631021	0	0	0	0	0	0	0.0000263885468640009	0.0000533008580699044	0	0	0	0	0	0	0	0	0	0	0	0	0.000126349621953378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_3914"	0	0	0	0	0	0	0	0.0000325925069921027	0	0	0	0	0	0	0	0	0	0.0000380243666705215	0	0	0	0	0	0	0	0	0.0000287245119572634	0	0	0	0	0	0	0	0.00025984037860032	0	0	0	0	0	0	0	0	0	0	0.0000292607609380278	0	0.0000426710679134393	0.0000262136486402006	0	0	0.0000449921940896692	0	0	0	0	0.0000340484502014725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2833"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000429348761068553	0	0	0	0	0	0	0	0	0	0	0	0.0000820915837689372	0	0	0	0	0.0000442633313327707	0	0	0	0	0	0	0	0.0000230954802110903	0.00019119915062211	0	0	0	0.0000506079810238134	0	0	0	0	0	0	0	0.0000608842002264089	0	0.0000412053821913882	0	0	0	0	0	0	0	0	0
"OTU_3679"	0	0	0	0	0	0	0	0	0	0.000151245519534724	0	0	0	0	0	0	0	0.000114073100011565	0	0	0	0	0	0	0	0.0000755244038326	0	0	0	0	0	0.0000409379422393639	0	0	0	0	0	0	0	0.0000750708622800216	0	0	0	0	0	0	0	0	0	0.000079349801702404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_3888"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053569541348864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_3210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000760487333410431	0	0	0	0.0000263885468640009	0.0000266504290349522	0.0000365119689798446	0	0	0	0.0000940866369570158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000262136486402006	0	0	0	0	0.0000280927920405847	0.000052755628717843	0.0000368286830207048	0.0000340484502014725	0.0000583958688603817	0	0.0000394954934469163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_3929"	0	0	0.0000499819175534018	0	0	0	0	0.0000325925069921027	0	0	0	0.0000302088392221415	0	0	0	0	0.0000315755869211148	0	0.0000288665425755485	0	0	0	0	0	0	0	0.0000287245119572634	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000844593187414841	0.0000934752179573521	0.0000929023139662289	0	0.0000625164762974775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_3796"	0	0.0000713910064328665	0	0	0	0.0000404266054567447	0	0	0	0.0000756227597673618	0	0.0000906265176664244	0	0	0.0000955887371631021	0	0	0	0	0	0	0	0	0	0	0.0000251748012775333	0	0	0	0	0	0.0000409379422393639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000583958688603817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000370355567908993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_3513"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000422956190020586	0	0	0.0000899625553824433	0	0	0	0	0	0	0	0.0000442633313327707	0	0	0	0	0	0	0	0	0	0	0.0000352943473254233	0.0000378689819354247	0	0	0.0000350203879314869	0	0.00013392385337216	0.0000861136909224828	0	0	0.0000304421001132045	0	0	0	0	0	0	0	0	0	0	0
"OTU_4004"	0	0.000142782012865733	0.0000499819175534018	0	0	0	0	0	0	0	0	0	0.0000717623656475318	0	0	0	0	0	0	0	0	0	0	0.0000365119689798446	0.0000330371328142766	0	0	0	0	0	0	0	0	0.000122353257993678	0	0	0	0	0	0	0	0	0	0.0000780100427008571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2570"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141129955435524	0	0	0	0	0	0	0	0	0	0	0	0	0.0000844593187414841	0	0	0.000156020085401714	0.0000625164762974775	0	0	0	0.0000524272972804011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000370355567908993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1976"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000820915837689372	0	0	0	0	0	0.0000257254285557725	0	0	0	0	0	0	0	0.000143399362966582	0	0.000282354778603386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2784"	0.0000499901884795427	0	0	0	0	0.0000808532109134895	0	0	0.0000739313388359522	0	0	0	0.0000717623656475318	0.0000794277355026636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000844593187414841	0	0.0000929023139662289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
