ZH11BacBI05501	ZH11BacBI05502	ZH11BacBI05503	ZH11BacBI05504	ZH11BacBI05505	ZH11BacBI05506	ZH11BacBI05507	ZH11BacBI05508	ZH11BacBI05509	ZH11BacBI0401	ZH11BacBI0402	ZH11BacBI0403	ZH11BacBI0404	ZH11BacBI0405	ZH11BacBI0406	ZH11BacBI0407	ZH11BacBI0408	ZH11BacBI0409	ZH11BacBI0301	ZH11BacBI0302	ZH11BacBI0303	ZH11BacBI0304	ZH11BacBI0305	ZH11BacBI0306	ZH11BacBI0307	ZH11BacBI0308	ZH11BacBI0309	ZH11BacBI0001	ZH11BacBI0002	ZH11BacBI0003	ZH11BacBI0004	ZH11BacBI0005	ZH11BacBI0006	ZH11BacBI0007	ZH11BacBI0008	ZH11BacBI0009
OTU_164	0.000257314783853652	0.000606809227392504	0.000338317597336087	0	0	9.24480757062469e-05	8.8157545644561e-05	9.09048989536369e-05	0	0.000283183672207386	0.000460112203994971	0.000534098423875551	0.00054747726317848	0.000521223475309644	0.000403702801643067	0.000116011883168221	0.000119645738734606	0.000106631169367999	0.000787212275921345	0.000388673730216805	0.000236804778623778	0.000535753530050853	7.91570708911342e-05	0.000322891260602077	0.000458366950807404	0.00046695462201691	0.000481617448312127	0	0	0	0	0	0	0	0	0
OTU_176	0.000257314783853652	8.66870324846435e-05	0.000169158798668044	0	4.59351022077614e-05	0.00013867211355937	0.000352630182578244	0.000181809797907274	0.000262900632630937	0.000283183672207386	0.000230056101997486	0.000747737793425772	0.00047904260528117	0.000260611737654822	0	0.000116011883168221	0.000119645738734606	0.000106631169367999	0.000337376689680577	0.000388673730216805	0.000157869852415852	0.000297640850028252	0.000474942425346805	0.000565059706053635	0.000687550426211106	0.000155651540672303	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_177	0.000257314783853652	8.66870324846435e-05	8.45793993340218e-05	9.0413002572372e-05	9.18702044155227e-05	0.000184896151412494	0.000617102819511927	0.000181809797907274	0.000262900632630937	0.000991142852725853	0.000460112203994971	0.00128183621730132	0.00054747726317848	0.00043435289609137	0.000888146163614748	0.000928095065345765	0.00107681164861145	0.000426524677471995	0.000674753379361153	0.00126318962320461	0.000394674631039629	0.000773866210073454	0.00166229848871382	0.00137228785755883	0.00126050911472036	0.00155651540672303	0.000674264427636978	0	0	0	0	0	0	0	0	0
OTU_188	0.000257314783853652	0.000346748129938574	0.000169158798668044	9.0413002572372e-05	9.18702044155227e-05	4.62240378531235e-05	8.8157545644561e-05	0.000181809797907274	8.76335442103124e-05	0.000707959180518466	0.000575140254993714	0.000427278739100441	0.00047904260528117	0.000347482316873096	0.000322962241314454	0.000580059415841103	0.00059822869367303	0.000746418185575991	0.000449835586240769	0.000291505297662603	0.000710414335871333	0.000297640850028252	0.000474942425346805	0.000403614075752596	0.000458366950807404	0.000622606162689214	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_191	0.000257314783853652	0.00026006109745393	0.000169158798668044	0	9.18702044155227e-05	9.24480757062469e-05	0.000264472636933683	9.09048989536369e-05	0.000262900632630937	0.000707959180518466	0.000575140254993714	0.000427278739100441	0.00013686931579462	0.00043435289609137	0.000322962241314454	0.000232023766336441	0.000478582954938424	0.000426524677471995	0.000562294482800961	0.000485842162771006	0.000394674631039629	0.000119056340011301	0.000158314141782268	0.000242168445451558	0.000343775213105553	0.000311303081344607	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_2	0.000257314783853652	0	8.45793993340218e-05	4.5206501286186e-05	0	0	0.184778215671	0.202172495272888	0.165715032101701	0.000283183672207386	0.000230056101997486	0.00021363936955022	6.84346578973099e-05	0.000347482316873096	0.000322962241314454	0.584699891167832	0.6268240252306	0.507670997361042	0.000337376689680577	0.000194336865108402	0.000157869852415852	5.95281700056503e-05	0	0.000161445630301038	0.709093672899054	1.01251327207333	0.552896830662322	0	0	0	0	0	0	0	0	0
OTU_203	0.000257314783853652	0	0	4.5206501286186e-05	0.000137805306623284	0	8.8157545644561e-05	0	0	0	0.000115028050998743	0.00010681968477511	0.00027373863158924	0.000347482316873096	0.000403702801643067	0.000116011883168221	0.000358937216203818	0.000213262338735997	0.000449835586240769	0.000388673730216805	0.000236804778623778	0.000416697190039552	0.000554099496237939	8.07228151505192e-05	0.000343775213105553	0	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_241	0.000257314783853652	0.000520122194907861	0.000676635194672175	0.000361652010289488	0.000413415919869852	0.00013867211355937	0.000440787728222805	0.000454524494768184	0.00035053417684125	0.00198228570545171	0.00184044881597988	0.00149547558685154	0.000821215894767719	0.00130305868827411	0.00113036784460059	0.000696071299009324	0.000717874432407635	0.000319893508103996	0.00258655462088442	0.00184620021852982	0.00118402389311889	0.000892922550084755	0.00221639798495176	0.00121084222725779	0.00137510085242221	0.00124521232537843	0.00105955838628668	0	0	0	0	0	0	0	0	0
OTU_264	0.000257314783853652	0.000173374064969287	0	0	0	0	8.8157545644561e-05	0	8.76335442103124e-05	0.000141591836103693	0.000575140254993714	0.000534098423875551	0.00013686931579462	0.00043435289609137	8.07405603286134e-05	0.000696071299009324	0.000358937216203818	0.000319893508103996	0.000449835586240769	0.000485842162771006	0.000315739704831704	0.000357169020033902	0.000791570708911342	0.000484336890903115	0.000572958688509255	0.000155651540672303	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_271	0.000257314783853652	0.00026006109745393	0.000253738198002065	9.0413002572372e-05	4.59351022077614e-05	0.000231120189265617	0	0.000272714696860911	0.000175267088420625	0.00113273468882955	0.0008051963569912	0.0010681968477511	0.00034217328948655	0.000955576371401014	0.000565183922300294	0.000580059415841103	0.000717874432407635	0.000639787016207992	0.00112458896560192	0.000680179027879408	0.000236804778623778	0.000416697190039552	0.000158314141782268	0.000242168445451558	0.000343775213105553	0.00124521232537843	0.000577940937974553	0	0	0	0	0	0	0	0	0
OTU_278	0.000257314783853652	0	0	4.5206501286186e-05	0	4.62240378531235e-05	0	0	0.000262900632630937	0.000283183672207386	0.000230056101997486	0.00010681968477511	0.00013686931579462	8.6870579218274e-05	0	0.000116011883168221	0.000239291477469212	0.000213262338735997	0	0	7.89349262079259e-05	0	0.000237471212673402	0	0.000343775213105553	0	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_289	0.000257314783853652	8.66870324846435e-05	0	0.000135619503858558	0	4.62240378531235e-05	0	9.09048989536369e-05	0	0.00042477550831108	0	0	0.00013686931579462	0	0.000161481120657227	0	0.000119645738734606	0	0.000112458896560192	0	0	5.95281700056503e-05	7.91570708911342e-05	0.000161445630301038	0.000343775213105553	0	0	0	0	0	0	0	0	0	0	0
OTU_305	0.000257314783853652	0	8.45793993340218e-05	9.0413002572372e-05	9.18702044155227e-05	0.00013867211355937	8.8157545644561e-05	0	0.000175267088420625	0.000707959180518466	0.000345084152996228	0.00010681968477511	6.84346578973099e-05	0.000173741158436548	0	0.000116011883168221	0.000358937216203818	0.000213262338735997	0.000337376689680577	0.000485842162771006	0.000236804778623778	5.95281700056503e-05	0.000237471212673402	0.000161445630301038	0	0.000155651540672303	0.000481617448312127	0	0	0	0	0	0	0	0	0
OTU_324	0.000257314783853652	8.66870324846435e-05	0.000169158798668044	0	9.18702044155227e-05	4.62240378531235e-05	0	0	0.000175267088420625	0.000707959180518466	0.000345084152996228	0.000427278739100441	0.00020530397369193	0.000173741158436548	0.00024222168098584	0.000232023766336441	0.000239291477469212	0.000213262338735997	0.000224917793120384	0.000485842162771006	0.000236804778623778	0.000238112680022601	0.000316628283564537	8.07228151505192e-05	0.000572958688509255	0.000622606162689214	0.000674264427636978	0	0	0	0	0	0	0	0	0
OTU_338	0.000257314783853652	0.000346748129938574	8.45793993340218e-05	4.5206501286186e-05	4.59351022077614e-05	4.62240378531235e-05	0	0	8.76335442103124e-05	0.00042477550831108	0.000690168305992457	0.00021363936955022	0.00027373863158924	0.00043435289609137	0.000322962241314454	0.000116011883168221	0.000239291477469212	0.000106631169367999	0.000674753379361153	9.71684325542011e-05	0.000394674631039629	0.000238112680022601	0.000395785354455671	0.000322891260602077	0.000229183475403702	0.000622606162689214	0.000385293958649702	0	0	0	0	0	0	0	0	0
OTU_98	0.000257314783853652	0.000433435162423217	0.000507476396004131	0.000180826005144744	0.000229675511038807	0.000462240378531235	0.000264472636933683	0.000545429393721821	0.0007010683536825	0.00339820406648864	0.00195547686697863	0.00160229527162665	0.00130025850004889	0.00112931752983756	0.00113036784460059	0.000580059415841103	0.00131610312608067	0.00127957403241598	0.00326130800024557	0.00204053708363822	0.002131243007614	0.000773866210073454	0.00142482727604041	0.00121084222725779	0.00240642649173887	0.00155651540672303	0.00154117583459881	0	0	0	0	0	0	0	0	0
OTU_112	0.000171543189235768	0.000173374064969287	8.45793993340218e-05	4.5206501286186e-05	0.000137805306623284	0.000231120189265617	0.000352630182578244	9.09048989536369e-05	0.00035053417684125	0.00127432652493324	0.00138033661198491	0.000854557478200882	0.00047904260528117	0.000521223475309644	0.000565183922300294	0.000580059415841103	0.000478582954938424	0.000746418185575991	0.000562294482800961	0.000291505297662603	0.000236804778623778	0.000535753530050853	0.00150398434693155	0.000968673781806231	0.000687550426211106	0.000933909244033821	0.000770587917299404	0	0	0	0	0	0	0	0	0
OTU_115	0.000171543189235768	0.00026006109745393	0.000507476396004131	0.000135619503858558	0.000137805306623284	4.62240378531235e-05	0.000264472636933683	0	0.000175267088420625	0.000849551016622159	0.000690168305992457	0.000747737793425772	0.00061591192107579	0.000521223475309644	0.000807405603286134	0.000812083182177544	0.000717874432407635	0.000639787016207992	0.00101213006904173	0.000971684325542011	0.000631479409663407	0.000833394380079104	0.000554099496237939	0.00104939659695675	0.00126050911472036	0.00140086386605073	0.000866911406961829	0	0	0	0	0	0	0	0	0
OTU_128	0.000171543189235768	0.000346748129938574	0.000338317597336087	0	0.000137805306623284	4.62240378531235e-05	0.000352630182578244	0.000181809797907274	0.00035053417684125	0.000566367344414773	0.000345084152996228	0.000534098423875551	0.000958085210562339	0.000608094054527918	0.000807405603286134	0.000464047532672882	0.00107681164861145	0.000426524677471995	0.0014619656552825	0.000777347460433609	0.000868284188287185	0.000595281700056503	0.000395785354455671	0.000645782521204154	0.000802142163912957	0.00046695462201691	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_134	0.000171543189235768	0.000433435162423217	0.000507476396004131	0.000180826005144744	0.000183740408831045	0.000369792302824988	0.000264472636933683	0	0.000262900632630937	0.00169910203324432	0.00115028050998743	0.00138865590207643	0.00061591192107579	0.00121618810905584	0.000645924482628907	0.000696071299009324	0.00167504034228448	0.00085304935494399	0.00123704786216211	0.00145752648831302	0.000868284188287185	0.000416697190039552	0.000712413638020207	0.00137228785755883	0.00114591737701851	0.00046695462201691	0.00163749932426123	0	0	0	0	0	0	0	0	0
OTU_135	0.000171543189235768	0.00026006109745393	0.000422896996670109	9.0413002572372e-05	0.000137805306623284	9.24480757062469e-05	0	0.000181809797907274	0.000262900632630937	0.00127432652493324	0.000460112203994971	0.000320459054325331	0.00034217328948655	0.000521223475309644	0.000645924482628907	0.000580059415841103	0.000837520171142241	0.000746418185575991	0.000674753379361153	0.000485842162771006	0.000631479409663407	0.000714338040067804	0.00118735606336701	0.000484336890903115	0.000343775213105553	0.00124521232537843	0.000674264427636978	0	0	0	0	0	0	0	0	0
OTU_139	0.000171543189235768	8.66870324846435e-05	8.45793993340218e-05	0.000180826005144744	9.18702044155227e-05	0.000323568264971864	0.000264472636933683	0.000272714696860911	0.000262900632630937	0.000849551016622159	0.000575140254993714	0.000534098423875551	0.00041060794738386	0.000521223475309644	0.000807405603286134	0.000580059415841103	0.000239291477469212	0.000319893508103996	0.00123704786216211	0.00087451589298781	0.000789349262079259	0.000357169020033902	0.00166229848871382	0.000645782521204154	0.00114591737701851	0.00108956078470612	0.000963234896624255	0	0	0	0	0	0	0	0	0
OTU_140	0.000171543189235768	0.000173374064969287	0	4.5206501286186e-05	9.18702044155227e-05	4.62240378531235e-05	0	0	8.76335442103124e-05	0.000141591836103693	0.00103525245898869	0	0.00034217328948655	0.000260611737654822	0.00024222168098584	0.000464047532672882	0.000358937216203818	0.000319893508103996	0.000337376689680577	0.000485842162771006	0.000789349262079259	0.000178584510016951	0.00110819899247588	0.000807228151505192	0.000229183475403702	0.000622606162689214	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_141	0.000171543189235768	0.000520122194907861	0.000169158798668044	0.000135619503858558	0.000229675511038807	4.62240378531235e-05	0.000352630182578244	0.000181809797907274	0.000525801265261875	0.00127432652493324	0.00149536466298366	0.000961377162975992	0.000752781236870409	0.00147679984671066	0.000726665042957521	0.000812083182177544	0.000717874432407635	0.000319893508103996	0.000674753379361153	0.000777347460433609	0.000473609557247555	0.000654809870062153	0.000870727779802476	0.000807228151505192	0.000572958688509255	0.000778257703361517	0.000674264427636978	0	0	0	0	0	0	0	0	0
OTU_151	0.000171543189235768	8.66870324846435e-05	8.45793993340218e-05	0.00022603250643093	4.59351022077614e-05	0	8.8157545644561e-05	9.09048989536369e-05	0	0.000991142852725853	0.000230056101997486	0.000640918108650661	0.000684346578973099	0.000781835212964466	0.000565183922300294	0	0.00059822869367303	0.000533155846839994	0.000562294482800961	0.000388673730216805	0.000473609557247555	0.000297640850028252	0.000395785354455671	0.000807228151505192	0.000458366950807404	0.000622606162689214	0.000385293958649702	0	0	0	0	0	0	0	0	0
OTU_153	0.000171543189235768	0	0	9.0413002572372e-05	9.18702044155227e-05	0.000184896151412494	8.8157545644561e-05	0	8.76335442103124e-05	0.000566367344414773	0.000230056101997486	0.000640918108650661	0.00047904260528117	0.000173741158436548	0.000322962241314454	0.000348035649504662	0.000119645738734606	0.000213262338735997	0.000112458896560192	0.000680179027879408	0.000236804778623778	0.000178584510016951	0.000237471212673402	0.000807228151505192	0	0.00046695462201691	0.000674264427636978	0	0	0	0	0	0	0	0	0
OTU_158	0.000171543189235768	8.66870324846435e-05	0.000169158798668044	0	4.59351022077614e-05	4.62240378531235e-05	0.000264472636933683	9.09048989536369e-05	0	0.000707959180518466	0.000230056101997486	0.000427278739100441	0.00020530397369193	0.000521223475309644	0	0.000580059415841103	0.000358937216203818	0.000213262338735997	0.000674753379361153	0.000583010595325207	0.000552544483455481	0.000119056340011301	0.000158314141782268	0.000161445630301038	0.000458366950807404	0.00046695462201691	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_162	0.000171543189235768	0.000520122194907861	0.000338317597336087	0	0	4.62240378531235e-05	8.8157545644561e-05	9.09048989536369e-05	0	0	0.000345084152996228	0.000320459054325331	0.00034217328948655	0.000608094054527918	0.000322962241314454	0.000696071299009324	0.000478582954938424	0.000426524677471995	0.000449835586240769	0.000291505297662603	0.000552544483455481	0.000416697190039552	0.000237471212673402	0.000726505336354673	0.000343775213105553	0.000622606162689214	0.000577940937974553	0	0	0	0	0	0	0	0	0
OTU_163	0.000171543189235768	0	0.000338317597336087	4.5206501286186e-05	4.59351022077614e-05	9.24480757062469e-05	8.8157545644561e-05	0.000181809797907274	0.000262900632630937	0.00127432652493324	0.000230056101997486	0.000427278739100441	0.00047904260528117	0.000347482316873096	0.000403702801643067	0.000116011883168221	0.000717874432407635	0.000639787016207992	0.000674753379361153	0.000388673730216805	0.000789349262079259	0.000357169020033902	0.000712413638020207	0.000807228151505192	0.00103132563931666	0.00108956078470612	0.000577940937974553	0	0	0	0	0	0	0	0	0
OTU_182	0.000171543189235768	0.000346748129938574	0	0.000135619503858558	9.18702044155227e-05	0.000184896151412494	8.8157545644561e-05	9.09048989536369e-05	0.00035053417684125	0.000566367344414773	0.0008051963569912	0.00010681968477511	0.00047904260528117	0.000781835212964466	0.000322962241314454	0.000232023766336441	0.000358937216203818	0.000426524677471995	0.000899671172481538	0.000680179027879408	0.000631479409663407	0.000654809870062153	0.000633256567129073	0.000968673781806231	0.000687550426211106	0.00124521232537843	0.000674264427636978	0	0	0	0	0	0	0	0	0
